,author_id,created_at,id,public_metrics,referenced_tweets,text
658,2647207900,2022-09-16 14:50:05+00:00,1570787110927630336,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",[<ReferencedTweet id=1570773054342713345 type=replied_to],@andruco21 @petrogustavo Me devuelvo a colombia a delinquir por que en ese país pagan por ser bandido jajajajaja que chimba voy a llevar conmigo una bandola de 300 mas jajajaja
659,556978475,2022-09-16 14:50:05+00:00,1570787109715447810,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1569802406241701898 type=replied_to],@petrogustavo Su ministro propone el cobro COACTIVO  en el soat  eso es falso listo para formular demanda de inconstitucionalidad
660,617031685,2022-09-16 14:50:00+00:00,1570787088571994114,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570772104840380420 type=replied_to],@BluRadioCo @petrogustavo Ese guayabo le da duro a ese mitomano. https://t.co/Jg5B1sF39j
661,482054952,2022-09-16 14:50:00+00:00,1570787087896682496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570743566070349824 type=replied_to],"@CesarPachonAgro Senador, podemos solucionar el problema de las energías. https://t.co/OC9w4qmnZ3 @petrogustavo @FranciaMarquezM @GENESISENERGY66 @IreneVelezT @susanamuhamad @CeciliaLopezM @DavidRacero @RoyBarreras @intiasprilla @delmarpizarro @HERACLITOL @GustavoBolivar"
662,1416590599856271366,2022-09-16 14:49:59+00:00,1570787084910342148,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570560070211227649 type=replied_to],@DavidRJimenezR @PizarroMariaJo @petrogustavo @ComisionadoPaz @MinInterior @alfonsoprada @ernestosamperp Presidente??.... hace rato que lo fue
663,298277268,2022-09-16 14:49:45+00:00,1570787026705993728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Si como no mientras tus socios acaban con toda la amazonia, seremos potencia mundial de COCAÍNA, aquíen quiere engañar, gracias a usted  somos un NARCO ESTADO."
664,59227932,2022-09-16 14:49:39+00:00,1570787001162661891,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570585483918581770 type=replied_to],"@AlbertoBernalLe @petrogustavo Duque dejó déficit de 83 billones, 40 billones anuales perdidos del FEPC, 4 billones robados en Ley de Garantías, perdida la plata del ICBF, 70.000 millones Mintic abudineados, se robaron 4 billones de Ocad paz.

Devuelvan esos recursos y después ya pueden vociferar sus infamias."
665,267450150,2022-09-16 14:49:35+00:00,1570786984322539526,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1569722376291553290 type=replied_to],@Sra_Cosa @petrogustavo Y no todos los campesinos que siembran Coca o practican la minería son delincuentes...
666,1080246584527462401,2022-09-16 14:49:34+00:00,1570786981197811715,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570786376978923520 type=replied_to],"@R0drigo2018 @petrogustavo Investigo muy bien temas militares hace mas de dos décadas. Un pais como Colombia no se puede dar el lujo de gastar un Black Hawk en eso, sabiendo esa función se puede cubrir con otros equipos mas baratos. El ejercito esta en combate DIARIO y los necesitan."
667,563114071,2022-09-16 14:49:25+00:00,1570786941700022276,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570429523669225477 type=replied_to],@Enrique_GomezM Adelante Sr @Enrique_GomezM estamos con Ud. No desfallezca. El hampón que preside el gobierno tiene su tiempo contado. Así que no podemos desfallecer ahora! Todo mi apoyo para ud y su equipo. @petrogustavo
668,1430657630855380996,2022-09-16 14:49:12+00:00,1570786889556459520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",[<ReferencedTweet id=1570779323011043328 type=replied_to],"@sanpinzonmejia @yiyo1601 @J_Upegui @petrogustavo Ayer durante varias horas un grupo minúsculo de encapuchados de la Universidad Nacional paralizó media ciudad por sus bloqueos en la calle 26. Los gobiernos del “cambio” hicieron su show del diálogo, pero al final fue el ESMAD fue el que pudo garantizar el orden y la movilidad. https://t.co/EMHX7EzGSJ"
669,261930277,2022-09-16 14:49:12+00:00,1570786889254449152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570604681973604354 type=replied_to],@wilyzum @petrogustavo Puente en peligro por el nro de protestantes  jiji
670,85224342,2022-09-16 14:49:12+00:00,1570786888038092803,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570622211127644160 type=replied_to],@FisicoImpuro @RCNBga @petrogustavo JAJAJAJAJA hp
671,1081217472,2022-09-16 14:49:10+00:00,1570786881306251264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570784865506959361 type=replied_to],@AldumarForeroO @Maryaristizabal @ProsperidadCol @NoticiasRCN @petrogustavo Las nuevas milicias Bolivarianas
672,4894716203,2022-09-16 14:49:06+00:00,1570786860909076482,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570458047222542336 type=quoted],⚠️⚠️⚠️🚨🚨🚨ALERTA 🚨🚨⚠️⚠️ @RoyBarreras @alfonsoprada @ContactoDapre @MauricioLizcano @DavidRacero @petrogustavo @wilsonariasc @AlexLopezMaya @ArielAnaliza @CathyJuvinao @ISAZULETA @PizarroMariaJo @AlejoToroAnt @MinjusticiaCo @AidaAvellaE @marthaperaltae @SusanaBoreal https://t.co/oSqFGWWcHg
673,1009404924,2022-09-16 14:48:53+00:00,1570786808077885440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570622211127644160 type=replied_to],@FisicoImpuro @RCNBga @petrogustavo 😅
674,1056470196,2022-09-16 14:48:36+00:00,1570786735579369472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570784344905752576 type=quoted],@Mineducacion @petrogustavo @FranciaMarquezM @wilsonariasc https://t.co/1u1OWa1EJR
675,1520253441871958021,2022-09-16 14:48:30+00:00,1570786711474667520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570755309798563842 type=replied_to],@Vanne296 @MelidaBarrios1 @wilsonariasc @petrogustavo Jajjajjajajajjaja
676,240779805,2022-09-16 14:48:24+00:00,1570786687592321024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570781348008431616 type=replied_to],@AngelicaLozanoC Yo quiero a @petrogustavo 4 años más ✊💪🇨🇴
677,266738687,2022-09-16 14:48:23+00:00,1570786681586077697,"{'retweet_count': 6, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Tarado, cómplice, improvisado, el país necesita combatir la guerrilla narcotraficante, fumigar los cultivos ilícitos, NO pagarles a los delincuentes para que no delincan, pero claro, como la extorción fue su modus vivendi en su vida revolucionaria, piensa que todo funciona así🤬 https://t.co/AGkIqaAt5V"
678,127345411,2022-09-16 14:48:14+00:00,1570786644328054786,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570780484153778176 type=replied_to],"@Druedaa @OManchito @LuisErnestoGL @petrogustavo Mmmm pero la mayoría de pensionados están en Colpensiones, que no es privada..."
679,1257781593109823494,2022-09-16 14:48:13+00:00,1570786639290695680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570469136832122883 type=replied_to],@tirofallido @IreneVelezT @petrogustavo @elespectador @Bogota @nicolasgarciab @RamiroBarraganA @Citytv @jnietoblanco @NoticiasUno https://t.co/YcqzftUpu0
680,706997024156229632,2022-09-16 14:48:05+00:00,1570786608760377344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570568133001490432 type=replied_to],"@luciabastidasu @ELTIEMPO @elpaiscali @GustavoBolivar @petrogustavo @FiscaliaCol @ClaudiaLopez @ONU_derechos @ONU_es los paramilitares urbanos o colectivos petristas o primera linea, siguen a pesar de poner presidente, se les salio de las manos ni el Esmad, @PoliciaColombia ,los puede controlar"
681,2241727916,2022-09-16 14:48:04+00:00,1570786602187886593,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo La deforestación es proporcional al crecimiento de la asamblea nacional cocalera https://t.co/cIxA4H0xeY
682,1214430763,2022-09-16 14:48:01+00:00,1570786589974106112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570411972033748992 type=replied_to],@RCNBga @petrogustavo 👏 👏 👏
683,1618800769,2022-09-16 14:48:01+00:00,1570786589814693888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570781109784571908 type=quoted],"No mientan, @CIDH @UNDPPA @petrogustavo
falsos @dwnews @euronewses @France24_es
Nos están matando en Colombia @NoticiasCaracol @NoticiasRCN @RevistaSemana @elespectador @BluRadioCo @ELTIEMPO @CMILANOTICIA @VickyDavilaH
@MariaFdaCabal @WRadioColombia @elcolombiano https://t.co/KgZoD4yu3D"
684,289148534,2022-09-16 14:47:57+00:00,1570786571724660742,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Al menos avise por acá que tiene,  irresponsable!"
685,3802959688,2022-09-16 14:47:47+00:00,1570786530440130560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758669775826945 type=replied_to],@ABBAWAL1 @petrogustavo Tranquilo ya pronto te llegan los iraníes y Rusos para que cumplas tu sueño comunista
689,406719416,2022-09-16 14:47:35+00:00,1570786480368553985,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570234250691055616 type=replied_to],"@cielo_rusinque @petrogustavo @ProsperidadCol Señora Cielo, cuando pueda por favor analice la situación de los colombianos que están ubicados en la JEP (Cra 7 con 63, bogota), llevan muchos meses allí, y no veo que el distrito haga algo, sería bueno que revisara el tema, ya que no están teniendo condiciones de vida digna"
690,1293273515668504578,2022-09-16 14:47:31+00:00,1570786466057564162,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570487559222071296 type=replied_to],@Marino41912232 @IreneVelezT @petrogustavo @elespectador @Bogota @nicolasgarciab @RamiroBarraganA @Citytv @jnietoblanco @NoticiasUno Osea..... nada que ver...considérese out  periodistas ...hay hablar con esa gente que feo....😂😂😂😂
691,914636294,2022-09-16 14:47:31+00:00,1570786463880708096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570510181590798336 type=replied_to],"@AldumarForeroO @petrogustavo uyyy que man tan toxico!!
Consigase una vida o al menos trate de pensar antes de escribir pendejadas! https://t.co/Ku66sEG54U"
693,45739032,2022-09-16 14:47:09+00:00,1570786373090803714,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570786194644160518 type=replied_to],@pedroro57881920 @petrogustavo Gracias principe.
694,901841661088673792,2022-09-16 14:47:02+00:00,1570786341050527747,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758941289902080 type=quoted],"ESTE ""SEÑOR"" HA ""ANTICIPADO"" TANTAS COSAS QUE ES OTRO DE LOS MENTIROSOS PAUTADOS. VALE 3 ATADOS HERNÁNDEZ . ""esho esh , agarre el balde y camine pa Colombia hdp""
.@teleSURtv @ActualidadRT @CMonteroOficial @AFPespanol @MashiRafael @ecuarauz @AsambleaEcuador 
@petrogustavo https://t.co/uyXOW57gS3 https://t.co/PaDJYT8CYo"
696,1242218729334878209,2022-09-16 14:46:51+00:00,1570786295252922369,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570612471341420545 type=quoted],"Estos MINISTROS del CIRCO del PAYASO @petrogustavo definitivamente son un CHISTE.... Y este es ""DIZQUE"" dicen es una LUMBRERA y más preparado que un yuguor????... Dios mío, Dios mío porque no has abandonado???? 

https://t.co/ElCMgfYaRc"
697,1670734920,2022-09-16 14:46:50+00:00,1570786290307846146,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570784365688520705 type=replied_to],@Harold_Joseft @jorgegarcal2011 @mariaCa66210342 @MinEnergiaCo @petrogustavo @GustavoBolivar @IreneVelezT Pero no sé puede improvisar.
698,240809423,2022-09-16 14:46:27+00:00,1570786196313505793,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570217523270000640 type=replied_to],@CoachWilmarR @petrogustavo Comienza la formación de lo colectivos. 100.000 hps encargados de matarnos a quienes nos opongamos a que vuelvan nuestro platanal en un desierto.
700,1080812563,2022-09-16 14:46:22+00:00,1570786174511501312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570493368165343235 type=replied_to],"@RosaBla61072907 @RHpresidente @petrogustavo Mmm como buena mamertos, prefieres entrar a debatir algo insulso como el escribir bien o mal una palabra, a responder que tiene más futuro una mujer siendo mosa de un viejo a ser juguete sexual del mariguano de turno, y como bien decís es por experiencia de amigos que veo no mía."
701,584166271,2022-09-16 14:46:21+00:00,1570786171000848385,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Este gobierno tiene el compromiso de acabar con todo, con sus cuerpos élite...."
702,275622650,2022-09-16 14:46:20+00:00,1570786164994351111,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570514406056005632 type=replied_to],"@liliana_v7 @hto_mayor @ElizbethCristi7 @petrogustavo La reforma de duque si perjudicaba a los pobres 
Y la que está grave es usted 
Ya la gente no como de pendejos"
703,3240060490,2022-09-16 14:46:10+00:00,1570786123961729025,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570759242772279296 type=replied_to],"@carlos_canoa @lgabriel16 @petrogustavo Ay que ternura, no entiende la ironía"
704,1462559316003758084,2022-09-16 14:46:01+00:00,1570786085969731585,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570553319076274183 type=replied_to],@josegreghg @petrogustavo ¿Y en qué parte de la Constitución están los $800 mil mensuales para 100.000 delincuentes?.
705,1520253441871958021,2022-09-16 14:45:59+00:00,1570786079401447424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570718133521743872 type=replied_to],@wilsonariasc @petrogustavo https://t.co/CW5ImEtTJI
707,69333462,2022-09-16 14:45:37+00:00,1570785985650368512,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",[<ReferencedTweet id=1570778182399426561 type=replied_to],@paulino_marca @J_Upegui @petrogustavo Es la mala maña de la izquierda de usar ese apelativo: pueblo… somos ciudadanos y quienes nos consideramos tales jamás nos creemos los cuentos de esos embaucadores
708,1080246584527462401,2022-09-16 14:45:34+00:00,1570785973377839104,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570785729529417728 type=replied_to],@gilberto197510 @me_pincho @petrogustavo Y este va por el mismo camino.
709,1535000895628652544,2022-09-16 14:45:32+00:00,1570785967010873344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570761178502303747 type=replied_to],@jarizabaletaf @nayibbukele En Colombia será reelegido @petrogustavo...
710,1081217472,2022-09-16 14:45:29+00:00,1570785952196612096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570488621324374016 type=replied_to],@wilsonariasc @petrogustavo También dijo todo ésto👇👇👇👇👇 https://t.co/XunmF52sod
711,3056121490,2022-09-16 14:45:25+00:00,1570785936149221377,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570612453645467648 type=replied_to],@VickyDavilaH No es colombia! es el tal  @petrogustavo y su nefasto gobierno. @oppenheimera
712,1498722174563147784,2022-09-16 14:45:19+00:00,1570785911801257984,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 30, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo Duque como siempre pensó en el país y dejó gestionado todo!!
713,1257781593109823494,2022-09-16 14:45:15+00:00,1570785895279894534,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570718133521743872 type=replied_to],@wilsonariasc @petrogustavo https://t.co/8XOcsxvbol
714,1404445979424735241,2022-09-16 14:45:14+00:00,1570785889273647107,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570759349685088256 type=replied_to],"@juanitap2893 @petrogustavo Jajajajajajaja, averigue quién gestionó eso! 😏"
715,1615245782,2022-09-16 14:45:07+00:00,1570785861301866498,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570318584022470659 type=quoted],@petrogustavo https://t.co/3av94oHjmk
716,944788387,2022-09-16 14:44:59+00:00,1570785828078768131,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Esto es gestión, no solo ir a vender humo y decir mentiras."
717,1528331244,2022-09-16 14:44:53+00:00,1570785800048242688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570747044532473861 type=replied_to],@CsarAug97339406 @VictorPretelt3 @MiguelPoloP @petrogustavo @FranciaMarquezM Solo un poquito le pedí. Solo eso. Esfuércese que ud puede. Inténtelo
720,1257781593109823494,2022-09-16 14:44:32+00:00,1570785714920652803,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570469019425312768 type=replied_to],"@soyindrashow @JamesGarxon @IreneVelezT @petrogustavo @elespectador @Bogota @nicolasgarciab @RamiroBarraganA @Citytv @jnietoblanco @NoticiasUno Es en serio? Usted contrata un maestro de obra que no hace ni culo ni sabe de construcción pero lo felicita porque sabe cocinar arroz?
Malo si hace malo si no, madure gran güevon!"
721,1399806159645810700,2022-09-16 14:44:29+00:00,1570785700064399364,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570498119800074240 type=replied_to],"@MinEnergiaCo @claunicholls @MinInterior @CundinamarcaGob @Acolgen @EnelColombia @alfonsoprada @petrogustavo ¡Felicitaciones Irene, así se le cierra la jeta a un costal, cero medios prepagos y miles de soluciones por y para el pueblo, adelante ministra!"
722,1528331244,2022-09-16 14:44:25+00:00,1570785683303956480,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570777597591818240 type=replied_to],"@armalibertaria @VictorPretelt3 @MiguelPoloP @petrogustavo @FranciaMarquezM Precisamente. Si ud hace una receta mal, hay más posibilidad de que al hacerla de nuevo, la haga bien o por lo menos intente hacerla bien. Muy buena tu explicación"
723,274359971,2022-09-16 14:44:22+00:00,1570785672604319746,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Excelente uso de equipos de combate, reorientarlos al cuidado de esos espacios naturales es una sabia decisión que va en concordancia con la supervivencia de la especie humana"
724,1518389101136863232,2022-09-16 14:44:10+00:00,1570785622381723650,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570575635462127624 type=replied_to],@MikyRodriguezO1 @petrogustavo @GustavoBolivar https://t.co/typ7ZbX5lR
725,725290400,2022-09-16 14:44:09+00:00,1570785614781616134,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570412980004868096 type=replied_to],@SandraComunes @JEP_Colombia es un desgaste que cuesta billones de pesos igual que ustedes y toca pagarlo para mantener unos narcoterroristas y asesinos libres. Ahora @petrogustavo quiere hacer otro negocio de seguir legalizado en narcotrafico.
726,1429851917157548036,2022-09-16 14:44:05+00:00,1570785601062072322,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1569672668051378184 type=replied_to],@petrogustavo Cómo el gran filósofo Cantinflas !!! https://t.co/jBUens86vH
727,324964027,2022-09-16 14:44:05+00:00,1570785598545481728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570774146891788289 type=replied_to],@Eclides3 Los más hermoso y maravilloso de tener a @petrogustavo como presidente es corroborar que durante 20 años nos gobernó lo peor de la dirigencia de éste país y en tan sólo un mes en la oposición ratificaron lo mediocres y mezquinos que son.
728,60068668,2022-09-16 14:44:03+00:00,1570785590408531968,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570781940307075073 type=replied_to],"@IglesiasJulio87 ""Expropiación indirecta"" es, según el TLC con EE.UU.:“un acto o una serie de actos de una Parte [que] tienen un efecto equivalente al de una expropiación directa sin la transferencia formal del título o del derecho de dominio"" ¡El texto legal perjudica a @petrogustavo o, no?"
729,1055740334,2022-09-16 14:44:02+00:00,1570785586105167873,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570777818396766210 type=replied_to],@JuampaSantos @elkin_isaza @petrogustavo 🤣🤣🤣🤣🤣🤣👍🏼
730,2183323734,2022-09-16 14:43:54+00:00,1570785553171501058,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1569957184582356996 type=replied_to],"@HectorA58053196 @felipedcon @JERobledo @petrogustavo Por que las izquierdas en el continente estan poniendo ideólogos en las carteras de minas?

Chile y Mexico tambien pusieron un desastre de ministras en la cartera de Minas?

Por que la izquierda ataca tan atrozmente al sector energético de los países?

A quien le sirve esto?"
731,922215739062398982,2022-09-16 14:43:34+00:00,1570785468769521666,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570216046807879682 type=replied_to],@LinaGarciaSi @petrogustavo 🙋🙋
732,1321183115147202568,2022-09-16 14:43:31+00:00,1570785457084203011,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570139961697116160 type=replied_to],@anibalmoreno20 @GustavoBolivar @petrogustavo @IvanDuque Y ellos están trabajando para solucionar las porquerias q se Han hecho en mas de 20 años y es necesario comunicarselo Al pueblo... ANIMAL
735,1080246584527462401,2022-09-16 14:43:07+00:00,1570785358429974529,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570784645524107266 type=replied_to],"@R0drigo2018 @petrogustavo Tendré que repetir lo que ya dije: Nadie ha hablado de artillería. Para helicópteros artillados se usa la variación ARPIA. El que vino aquí a hablar de artillería y a lanzar insultos como loco, fue usted. Revísese. Colombia requiere esos helicópteros para usos MILITARES."
736,813166895637680129,2022-09-16 14:42:55+00:00,1570785306189922306,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo @fedor_toviestky Y en especial reconocimiento a @USEmbassyBogota  por hacer prevalecer el medio ambiente a la guerra, estamos en la era del cambio."
737,198508250,2022-09-16 14:42:51+00:00,1570785291442749444,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570731071544897536 type=replied_to],@SMARTCAD @AngelaBenedet @ELTIEMPO @petrogustavo Exacto!!
738,1518389101136863232,2022-09-16 14:42:51+00:00,1570785289408483328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570411972033748992 type=replied_to],@RCNBga @petrogustavo https://t.co/jpnmaxTRgI
740,1461158582750257160,2022-09-16 14:42:39+00:00,1570785237835350016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570519766280065024 type=replied_to],@harkarag @WintorABC @petrogustavo Disculpe usted por qué me meta aquí ahh Vendala usted
741,130610279,2022-09-16 14:42:34+00:00,1570785218814156802,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570604219186688001 type=replied_to],@alvarotavera10 @PaolaMi299 @petrogustavo Jajajaa tan asustaos 😨
743,254817098,2022-09-16 14:42:22+00:00,1570785167643672578,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo #PetroEsUnPeligro #PetroRenuncie #petrobastaya
744,1449269803013771267,2022-09-16 14:42:21+00:00,1570785163558395906,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570469268302729218 type=replied_to],"@CelsoTeteC @petrogustavo Para usted que es un idiota , vago que vive sabroso por lo que le pagan x hacer propaganda al gobierno . No sea inútil y genere empleo , no se chupe los impuestos ! Pocalucha"
745,1536472578847649793,2022-09-16 14:42:19+00:00,1570785157355040770,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570774036095053825 type=replied_to],"@manolitosalazar @petrogustavo Sera que el man esta robando oxígeno, ojala que no porque no me imagino a la francia de presidente. Ya de por si petro va ser el mas malo de todos ahora esta mujer 🙈🙏🙏"
746,157401427,2022-09-16 14:42:18+00:00,1570785149280997382,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570612784601370625 type=replied_to],"@RoyBarreras Reduzca los sueldos de los congresistas y senadores , la plata que le dan a los guerrilleros desmovilizados, la plata que va sacar para darle 500 mil a los delincuentes @petrogustavo , porque la plata de los que ahorraron toda si vida, 🦨"
747,104677797,2022-09-16 14:42:14+00:00,1570785135464960004,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[<ReferencedTweet id=1570784797345349634 type=quoted, <ReferencedTweet id=1570781871050752000 type=replied_to]",@KollCesar @petrogustavo https://t.co/oiXtNARhy2
